id,Team Name,Channel Name,Sender,Message,Time
,kubernetes,kubernetes-users,jennyrose,"""They’re easy to mix up""","Apr 30, 2016 15:23"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@alicejanell: no one is all or nothing-it all falls on a continuum! It's such an interesting assessment--and super helpful to know what your partner's/family members' prefs are too""","Apr 30, 2016 15:24"
,kubernetes,kubernetes-users,heather,"""I vary between INFP/FJ …maybe if I took the full test at some point i’d know once and for all what I am !""","Apr 30, 2016 15:53"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@heather: @alicejanell it's pretty common for individuals to have anywhere from a ""strong"" or"" slight preference"" for one letter style vs another--that's what I meant abt the continuum but that might not have been so clear :). I also have a slight preference for p and j....meaning they have really close weights for my personality. On the other hand, my pref for ""i"" is super strong. :)""","Apr 30, 2016 16:00"
,kubernetes,kubernetes-users,alicejanell,"""@allisonbumblingbee: Makes perfect sense to me! IN never change, FPJ vary from time to time. 😉""","Apr 30, 2016 16:08"
,kubernetes,kubernetes-users,allisonbumblingbee,""":) @alicejanell""","Apr 30, 2016 16:12"
,kubernetes,kubernetes-users,tinybuddhas,"""Hello my name is Vivien. I live in Massachusetts. I am married and have a 3 year old and a 4 month old. I am a social worker at the VA and working on my private practice. I recently finshed my certification as a Clinical Hypnotherapist and am now taking classes for my certification as a Journal Therapist. I think writing is so healing and I am laying the groundwork for some online classes I wish to teach in that area. I dabbled in the Tarot over 15 years ago when I was a practicing Wiccan. I picked it back up recently when a friend of mine started taking about it and I realized how much I enjoyed it. I am fascinated by the archetypal nature of the cards. I use them as guidance and exploration and just read for myself and my sister. I'm looking forward to exploring this book and learning from all of you.""","Apr 30, 2016 17:05"
,kubernetes,kubernetes-users,jennyrose,"""I’m off to bed guys, I’ll start chipping in with some of my thoughts on this session tomorrow, baby has been keeping me busy all day.""","Apr 30, 2016 18:24"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi: nope. The digital has the same errors. 🙄""","Apr 30, 2016 18:53"
,kubernetes,kubernetes-users,alyshajane,"""Hello! I'm Alysha and I live in Sydney, Australia. I live with my husband and two cats (yes, very much a cat lady!). I'm studying to be a librarian. I started learning tarot last October and wish I could win lotto to buy all the decks I want! :simple_smile: I'm still figuring out where I am at spirituality wise, but have a keen interest in Druidry and Wicca. I'd been feeling a bit stuck with tarot and my spiritual practice so this group seemed absolutely perfect! On instagram I am: catmystic Looking forward to learning with all of you! :simple_smile:""","Apr 30, 2016 21:13"
,kubernetes,kubernetes-users,daenerys,"""INFP/ INFJ . This is all new to me , so I've just googled it and it's fascinating and makes perfect sense . I really want to find out more .""","Apr 30, 2016 22:53"
,kubernetes,kubernetes-users,rhi,"""@tinybuddhas: okay that's just publisher sloppiness in not updating the digital file. You can't notate it the way you can a hard copy, and replacing it at retailers is virtually painless so there's really zero excuse.""","May 1, 2016 03:11"
,kubernetes,kubernetes-users,jennyrose,"""My eBook is correct to, but I have an .ePub file, didn't download through Amazon.""","May 1, 2016 04:02"
,kubernetes,kubernetes-users,alicejanell,"""For those wanting a corrected version — If you purchased via Amazon and you can still access your receipt/order information, you can request a replacement. I did just did it and it took me less than 5min. I marked the item as defected and wrote in that my edition has errors and wanted a more current edition. Next page gave me return options (two of three are free) and now I’m printing a return label. 😉""","May 1, 2016 04:35"
,kubernetes,kubernetes-users,daenerys,"""@alicejanell: what is our team called please? I'm trying to find us on my laptop . Thanks""","May 1, 2016 04:56"
,kubernetes,kubernetes-users,jennyrose,"""holistictarot.slack.com""","May 1, 2016 05:02"
,kubernetes,kubernetes-users,alicejanell,"""Oh nice. I actually opted to ship it myself since I don’t think I have a UPS store near me and I’m not sure UPS is allowed on base. Plus, I have to go to the post office Monday anyway.""","May 1, 2016 05:07"
,kubernetes,kubernetes-users,daenerys,"""@jennyrose: thanks 😀""","May 1, 2016 05:10"
,kubernetes,kubernetes-users,heather,"""Return policy for Amazon is for purchases made in the past month, I believe…unless I’m missing something ? thanks for the detailed info @alicejanell""","May 1, 2016 05:29"
,kubernetes,kubernetes-users,jennyrose,"""Yes, it has to be a pretty recent purchase""","May 1, 2016 05:32"
,kubernetes,kubernetes-users,heather,"""@jennyrose: ok, thanks :simple_smile:""","May 1, 2016 05:34"
,kubernetes,kubernetes-users,jennyrose,"""!channel Good morning everyone. Grab yer tea and join us for book discussion in #C12H4DR4Y whenever you can jump in!""","May 1, 2016 06:06"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi: I completely agree. Total laziness.""","May 1, 2016 06:34"
,kubernetes,kubernetes-users,daenerys,"""That is a beautiful deck 😍""","May 1, 2016 07:01"
,kubernetes,kubernetes-users,heather,"""@jennyrose: whoa - the emperor ! I’d get the deck for that card alone...""","May 1, 2016 07:22"
,kubernetes,kubernetes-users,ravenstillwaters,"""I was looking at it this morning too @jennyrose can't wait til it is released. Don't know when that will be though""","May 1, 2016 08:43"
,kubernetes,kubernetes-users,allisonbumblingbee,"""Does anyone have the Collective Tarot? My eye is super on that.""","May 1, 2016 11:38"
,kubernetes,kubernetes-users,jennyrose,"""God, I wish.""","May 2, 2016 05:04"
,kubernetes,kubernetes-users,heather,"""daily topic""","May 2, 2016 05:18"
,kubernetes,kubernetes-users,jennyrose,"""I’m thinking the same thing, we’ll see how everyone else feels.""","May 2, 2016 05:21"
,kubernetes,kubernetes-users,shanbass,"""Either way. Daily topic would be cool though and would keep everyone on point.""","May 2, 2016 05:30"
,kubernetes,kubernetes-users,jennyrose,"""@shanbass I agree. It's so easy to get off-topic right now.""","May 2, 2016 05:31"
,kubernetes,kubernetes-users,heather,"""I think a daily topic would add the leadership/focus element & there are still plenty of channels here as well to express/explore and connect re various things - best of both ! starting my day here…will check back in w. you guys tonight ! :simple_smile:""","May 2, 2016 05:39"
,kubernetes,kubernetes-users,rhi,"""I think the daily topic thing is a really great idea. It would encourage discussion and sharing and keep ppl like me focused and less prone to racing ahead. There's a lot of information in this book and I think pacing is a good idea though it takes some effort.""","May 2, 2016 05:59"
,kubernetes,kubernetes-users,jennyrose,"""@rhi The only thing I’m concerned about is leaving slower readers/those with less time behind, but otherwise I agree.""","May 2, 2016 06:00"
,kubernetes,kubernetes-users,jennyrose,"""!channel G’morning everyone! I got a poll going to find out how you guys think each session should be run. I have it pinned if you’re having trouble finding it. I hope everyone’s enjoying the book so far!""","May 2, 2016 06:18"
,kubernetes,kubernetes-users,daenerys,"""Daily topic""","May 2, 2016 06:32"
,kubernetes,kubernetes-users,jennyrose,"""@daenerys: Heya! Could you put your vote in on the poll, makes it a little easier for me to keep track""","May 2, 2016 06:36"
,kubernetes,kubernetes-users,daenerys,"""No problem""","May 2, 2016 06:38"
,kubernetes,kubernetes-users,jennyrose,"""😄""","May 2, 2016 06:40"
,kubernetes,kubernetes-users,zennifer8,"""I like the idea of daily topic for about 4 or 5 days. Then maybe free discussion & questions for anyone who falls behind the last couple of days for anything that gets 'lost' in the feed.""","May 2, 2016 06:51"
,kubernetes,kubernetes-users,jennyrose,"""@zennifer8: You, my friend, are a genius. I think that's a perfect compromise.""","May 2, 2016 06:52"
,kubernetes,kubernetes-users,zennifer8,"""Glad it was a good idea. I wasn't sure. I'm often way out there 😂""","May 2, 2016 06:58"
,kubernetes,kubernetes-users,jennyrose,"""No, it’s a really good idea.""","May 2, 2016 07:06"
,kubernetes,kubernetes-users,anyatassomancer,"""@jennyrose: wishing you strong coffee and easy nap time!! Sorry your morning is a struggle! My 12-year old is home sick today and my 11-year old got grounded from the Internet this morning! But on the bright side, I've got dinner in the crock pot!! Wishing a good day to everyone!""","May 2, 2016 09:21"
,kubernetes,kubernetes-users,shereegreek,"""I also agree a daily topic works for me as well. I am very jealous of you alls conversations. I work the weekends so I am able to check into Slack, but really don’t have the time to respond. I try to keep up but, will be able to respond on topic when I can. I love a work in progress 😉""","May 2, 2016 09:35"
,kubernetes,kubernetes-users,alyshajane,"""A daily topic sounds great, helpful for me as I come into the conversation late in the day being in Australia so with a daily topic I can jump in a bit easier. :simple_smile:""","May 2, 2016 15:33"
,kubernetes,kubernetes-users,jennyrose,"""Morning everyone! I may not be around too much today. The house is a mess and I got some reading and journaling I want to catch up on. Topic for the day is set, and it’s centered around one of my favorite passages in the first chapter ❤️""","May 3, 2016 05:34"
,kubernetes,kubernetes-users,monica,"""@jennyrose: Is that EST?""","May 3, 2016 08:01"
,kubernetes,kubernetes-users,alicejanell,"""i believe so""","May 3, 2016 08:01"
,kubernetes,kubernetes-users,jennyrose,"""@monica: Yes""","May 3, 2016 08:02"
,kubernetes,kubernetes-users,lavendermoon,"""I sadly wouldn't be able to make it, but I'm sure it would be so lovely for everyone that could! :D""","May 3, 2016 09:03"
,kubernetes,kubernetes-users,monica,"""No worries!""","May 3, 2016 10:24"
,kubernetes,kubernetes-users,jennyrose,"""By the way guys, feel free to give me an idea of what days/times work best for you. For now, I’m just working around when I know I’ll have at least an hour away from the baby.""","May 3, 2016 10:26"
,kubernetes,kubernetes-users,jmcclure09,"""Hey! Trying to figure this out, have never used slack before""","May 3, 2016 14:40"
,kubernetes,kubernetes-users,jennyrose,"""It's basically a big chatroom""","May 3, 2016 14:40"
,kubernetes,kubernetes-users,jmcclure09,"""Yea gonna play around with it for a little... Do you post daily topics? Or chapters to read""","May 3, 2016 14:48"
,kubernetes,kubernetes-users,jennyrose,"""If you go to #C11JZB4EL, there is a study guide we’re following""","May 3, 2016 14:55"
,kubernetes,kubernetes-users,jennyrose,"""#C12H4DR4Y is the first session, of course, and a put up a post that reviews the chapters we’re reading.""","May 3, 2016 14:56"
